,Date,User,Tweet
2810,2014-11-18 14:11:39+00:00,ZARA,New: Pictures by David Kitz #zarapictures #aw14 http://t.co/g5bZ9mhqCr http://t.co/7RCxOS5buo
2811,2014-11-17 13:54:55+00:00,ZARA,New: Pictures by @johnnollet #zarapictures #aw14 http://t.co/g5bZ9mhqCr http://t.co/RLG7LJ3eWI
2812,2014-11-16 20:15:51+00:00,ZARA,Lookbook Kids: hide-and-seek #zaralookbook #aw14 http://t.co/eVKPSyKOZq http://t.co/VQUDv2HVkX
2813,2014-11-16 14:10:51+00:00,ZARA,Lookbook Kids: hide-and-seek #zaralookbook #aw14 http://t.co/eVKPSyKOZq http://t.co/9L9VaGtKQA
2814,2014-11-15 17:22:23+00:00,ZARA,Lookbook Kids: hide-and-seek #zaralookbook #aw14 http://t.co/eVKPSyKOZq http://t.co/sNAt6mtcMS
2815,2014-11-15 11:31:25+00:00,ZARA,Lookbook Kids: hide-and-seek #zaralookbook #aw14 http://t.co/eVKPSyKOZq http://t.co/iov13fA03h
2816,2014-11-14 18:58:34+00:00,ZARA,Lookbook Man: now online and in stores #zaralookbook #aw14 http://t.co/UWrH9eBKzp http://t.co/RiatZHgged
2817,2014-11-14 14:46:34+00:00,ZARA,New: Lookbook Man: now online and in stores #zaralookbook #aw14 http://t.co/UWrH9eBKzp http://t.co/DgKR2PM7DV
2818,2014-11-13 20:01:41+00:00,ZARA,New: Lookbook Man: now online and in stores #zaralookbook #aw14 http://t.co/UWrH9eBKzp http://t.co/wEUR8yl0Qc
2819,2014-11-13 14:27:12+00:00,ZARA,New: Lookbook Man: now online and in stores #zaralookbook #aw14 http://t.co/6REKxBlhUo http://t.co/tjTuOH39LD
2820,2014-11-12 15:55:13+00:00,ZARA,New: Pictures by @LangleyFox  #zarapictures #aw14 http://t.co/s8sBo5QVGC http://t.co/mdku7IAEj1
2821,2014-11-11 15:20:13+00:00,ZARA,New: Pictures by @carlottaoddi #zarapictures #aw14 http://t.co/s8sBo5QVGC http://t.co/KKk0IG1xlJ
2822,2014-11-10 14:52:50+00:00,ZARA,New: Pictures by @tokyodame #zarapictures #aw14 http://t.co/s8sBo5QVGC http://t.co/ZF0QVY8x3X
2823,2014-11-09 12:52:49+00:00,ZARA,New: Pictures by @janicealida #zarapictures #aw14 http://t.co/s8sBo5QVGC http://t.co/V96r7IAsow
2824,2014-11-08 09:42:43+00:00,ZARA,New: Pictures by @garancedore #zarapictures #aw14 http://t.co/s8sBo5QVGC http://t.co/qxpOOa3DgP
2825,2014-11-07 14:45:56+00:00,ZARA,Now online: Brothers and Sisters by @denisebovee #zarabrothersandsisters #aw14 http://t.co/l9cOKfBESM http://t.co/jOM9AXFKM1
2826,2014-11-06 14:18:08+00:00,ZARA,Now online: Brothers and Sisters by @bleubirdblog #zarabrothersandsisters #aw14 http://t.co/l9cOKfBESM http://t.co/f8SiyNZyuz
2827,2014-11-05 15:20:20+00:00,ZARA,Now online: Brothers and Sisters by Maria Lang #zarabrothersandsisters #aw14 http://t.co/l9cOKfBESM http://t.co/MypIVx9lYE
2828,2014-11-01 15:47:53+00:00,ZARA,Pictures Man: New Edit by James Righton #zarapictures #aw14 http://t.co/62vfyJekrX http://t.co/aclojzakKe
2829,2014-11-01 08:34:25+00:00,ZARA,Pictures Man: New Edit by @hyeonghseop #zarapictures #aw14 http://t.co/62vfyJekrX http://t.co/4lojXychTi
2830,2014-10-30 15:27:13+00:00,ZARA,Pictures Man: New Edit by @johnnollet #zarapictures #aw14 http://t.co/62vfyJekrX http://t.co/ivZtEHTPaE
2831,2014-10-29 16:22:23+00:00,ZARA,Pictures Man: New Edit by Kyle Robinson #zarapictures #aw14 http://t.co/62vfyJekrX http://t.co/GfQGpebVZm
2832,2014-10-28 17:18:35+00:00,ZARA,Pictures Man: New Edit by David Kitz #zarapictures #aw14 http://t.co/62vfyJekrX http://t.co/D90ZBqtalk
2833,2014-10-24 18:31:30+00:00,ZARA,New: Lookbook Woman #zaralookbook #aw14 http://t.co/PLEMf43xDh http://t.co/u8ft1rODpy
2834,2014-10-24 13:09:46+00:00,ZARA,New: Lookbook Woman #zaralookbook #aw14 http://t.co/PLEMf43xDh http://t.co/YJ5UP3RRiT
2835,2014-10-23 17:58:12+00:00,ZARA,New: Lookbook Woman #zaralookbook #aw14 http://t.co/PLEMf43xDh http://t.co/9fgrwrksbu
2836,2014-10-23 13:42:05+00:00,ZARA,New Lookbook Woman: now available in stores and on line #zaralookbook #aw14 http://t.co/PLEMf43xDh http://t.co/LxZREhGxI4
2837,2014-10-21 14:37:22+00:00,ZARA,Pictures: New Edit by  @LangleyFox #zarapictures #aw14 http://t.co/ltseCvoj6Q http://t.co/xzUdGJCOp8
2838,2014-10-20 13:56:05+00:00,ZARA,Pictures: New Edit by  @carlottaoddi #zarapictures #aw14 http://t.co/LhQaMcrsbN http://t.co/Mhz4aFzVMq
2839,2014-10-19 09:59:39+00:00,ZARA,Pictures: New Edit by @tokyodame #zarapictures #aw14 http://t.co/LhQaMcrsbN http://t.co/Rm78u7P1Z4
2840,2014-10-18 09:20:31+00:00,ZARA,Pictures: New Edit by @janicealida #zarapictures #aw14 http://t.co/LhQaMcrsbN http://t.co/UM0qdbJz3B
2841,2014-10-17 13:37:56+00:00,ZARA,Pictures: New Edit by @garancedore #zarapictures #aw14 http://t.co/LhQaMcrsbN http://t.co/cAD9OTvrIF
2842,2014-10-11 13:18:56+00:00,ZARA,New: Brothers and Sisters by @denisebovee #zarabrothersandsisters #aw14 http://t.co/6v9Lj7nWqh http://t.co/XQsbBj23t0
2843,2014-10-10 14:06:04+00:00,ZARA,New: Brothers and Sisters by @bleubirdblog #zarabrothersandsisters #aw14 http://t.co/6v9Lj7nWqh http://t.co/SgRtfi9TfN
2844,2014-10-09 16:40:38+00:00,ZARA,New: Brothers and Sisters by Maria Lang #zarabrothersandsisters #aw14 http://t.co/rjAz1cuPo9 http://t.co/03MlRESdAt
2845,2014-10-08 14:37:42+00:00,ZARA,New Edit: Pictures by @LangleyFox #zarapictures #aw14 http://t.co/BOVLmhGRPz http://t.co/NCUIZN7Viw
2846,2014-10-07 13:31:20+00:00,ZARA,New Edit: Pictures by James Righton  #zarapictures #aw14 http://t.co/enXHGPW4Xi http://t.co/X8INFUcIBJ
2847,2014-10-06 13:38:32+00:00,ZARA,New Edit: Pictures by @tokyodame #zarapictures #aw14 http://t.co/WzHDrQSRF8 http://t.co/2zQ5UDDIab
2848,2014-10-05 11:08:25+00:00,ZARA,New Edit: Pictures by Kyle Robinson #zarapictures #aw14 http://t.co/enXHGPW4Xi http://t.co/Mb69iDjxb3
2849,2014-10-04 10:35:28+00:00,ZARA,New Edit: Pictures by @carlottaoddi #zarapictures #aw14 http://t.co/WzHDrQSRF8 http://t.co/KgeKr0q0Yp
2850,2014-10-03 14:54:18+00:00,ZARA,New Edit: Pictures by David Kitz #zarapictures #aw14 http://t.co/enXHGPW4Xi http://t.co/xxYyal4fVw
2851,2014-10-02 13:58:52+00:00,ZARA,New Edit: Pictures by @janicealida #zarapictures #aw14 http://t.co/WzHDrQSRF8 http://t.co/FkXFqkECt2
2852,2014-10-01 14:47:24+00:00,ZARA,New Edit: Pictures by @hyeonghseop #zarapictures #aw14 http://t.co/enXHGPW4Xi http://t.co/8dbUoQIkwf
2853,2014-09-30 14:57:38+00:00,ZARA,New Edit: Pictures by @garancedore #zarapictures #aw14 http://t.co/WzHDrQSRF8 http://t.co/k2eKaSjUKS
2854,2014-09-29 15:35:13+00:00,ZARA,New Edit: Pictures by @johnnollet #zarapictures #aw14 http://t.co/enXHGPW4Xi http://t.co/vwb8Mbu3Tx
2855,2014-09-18 11:40:57+00:00,ZARA,New: Brothers and Sisters by @denisebovee #zarabrothersandsisters #aw14 http://t.co/ch3lUQW5QQ http://t.co/Jo9K3jEyTi
2856,2014-09-17 10:51:51+00:00,ZARA,New: Brothers and Sisters by @bleubirdblog #zarabrothersandsisters #aw14 http://t.co/ch3lUQW5QQ http://t.co/BmIn7yfsK7
2857,2014-09-16 13:28:12+00:00,ZARA,New: Brothers and Sisters by Maria Lang #zarabrothersandsisters #aw14 http://t.co/ch3lUQW5QQ http://t.co/Qelsjcd4pi
2858,2014-09-11 18:26:47+00:00,ZARA,Pictures by Kyle Robinson #zarapictures #aw14 http://t.co/akKtyzYtBi http://t.co/ocwDlT3F8M
2859,2014-09-11 13:50:19+00:00,ZARA,Pictures by Langley Fox #zarapictures #aw14 http://t.co/RPTMtIWJxH http://t.co/nesMJ094Cg
2860,2014-09-11 09:46:57+00:00,ZARA,Pictures by Hyeong Seop Park #zarapictures #aw14 http://t.co/akKtyzYtBi http://t.co/dz6LwW8zYQ
2861,2014-09-10 17:26:15+00:00,ZARA,Pictures by James Righton #zarapictures #aw14 http://t.co/akKtyzYtBi http://t.co/5Uax3N7mrs
2862,2014-09-10 09:53:54+00:00,ZARA,Pictures by John Nollet #zarapictures #aw14 http://t.co/akKtyzYtBi http://t.co/ek3qEYLDjl
2863,2014-09-09 20:02:54+00:00,ZARA,Pictures by Janice Alida #zarapictures #aw14 http://t.co/RPTMtIWJxH http://t.co/ZYBeytJMYk
2864,2014-09-09 17:50:25+00:00,ZARA,Pictures by David Kitz #zarapictures #aw14 http://t.co/0hulp1zU65 http://t.co/WEgUap9mMR
2865,2014-09-09 10:20:34+00:00,ZARA,Pictures AW14: New Edit Woman &amp; Man #zarapictures #aw14 http://t.co/3Qt1PsKMmr http://t.co/g5c6ECKeP2
2866,2014-09-04 19:03:37+00:00,ZARA,New Lookbook: TRF. September #zaralookbook #trf #aw14 http://t.co/tpUGd2RDfK http://t.co/8l5pK76Mj3
2867,2014-09-04 14:54:37+00:00,ZARA,New Lookbook: TRF. September #zaralookbook #trf #aw14 http://t.co/nlSBPR5mpf http://t.co/s1BVEBX4t1
2868,2014-09-04 10:35:52+00:00,ZARA,New Lookbook: TRF. September #zaralookbook #trf #aw14 http://t.co/nlSBPR5mpf http://t.co/fZNwfKuQLj
2869,2014-09-01 18:20:03+00:00,ZARA,New Lookbook: Man. September #zaralookbook #man #aw14 http://t.co/3m0jKt4055 http://t.co/mhBUiC2sao
2870,2014-09-01 15:43:08+00:00,ZARA,New Lookbook: Man. September #zaralookbook #man #aw14 http://t.co/3m0jKt4055 http://t.co/n9DnsbEMf1
2871,2014-09-01 11:39:04+00:00,ZARA,New Lookbook: Man. September #zaralookbook #man #aw14 http://t.co/3m0jKt4055 http://t.co/PRAr7567Io
2872,2014-08-25 18:07:41+00:00,ZARA,Back to school: New Lookbook. #kids #zaralookbook # aw14 http://t.co/2L27xWNkwN http://t.co/XxlTi7AFU1
2873,2014-08-25 15:42:48+00:00,ZARA,Back to school: New Lookbook. #kids #zaralookbook # aw14 http://t.co/2L27xWNkwN http://t.co/h3E171VSAs
2874,2014-08-25 11:47:35+00:00,ZARA,Back to school: New Lookbook. #kids #zaralookbook # aw14 http://t.co/2L27xWNkwN http://t.co/x7qHonUvie
2875,2014-08-19 18:02:16+00:00,ZARA,New Lookbook: Woman. September #zaralookbook #woman #aw14 http://t.co/b4mzN0Y6v6 http://t.co/VW3pVc9hyF
2876,2014-08-19 12:44:54+00:00,ZARA,New Lookbook: Woman. September #zaralookbook #woman #aw14 http://t.co/b4mzN0Y6v6 http://t.co/kTGa4Hr59u
2877,2014-08-18 12:28:20+00:00,ZARA,New Lookbook: Woman. September #zaralookbook #woman #aw14 http://t.co/b4mzN0Y6v6 http://t.co/IyjRqOmfkZ
2878,2014-08-08 10:59:05+00:00,ZARA,We love Denim #denim #aw14 http://t.co/7qabREo2Vb
2879,2014-08-06 18:14:51+00:00,ZARA,New Campaign: AW14 TRF #ZARACAMPAIGN #AW14 http://t.co/8OioSYPSWX http://t.co/BDyzHwUDub
2880,2014-08-06 10:52:02+00:00,ZARA,New Campaign: AW14 TRF #ZARACAMPAIGN #AW14 http://t.co/8OioSYPSWX http://t.co/LSQdv9GDN5
2881,2014-08-05 16:25:34+00:00,ZARA,New Campaign: AW14 Kids #ZARACAMPAIGN #AW14 http://t.co/RogLU2wfbG http://t.co/Ejf0eqtcwU
2882,2014-08-05 10:40:56+00:00,ZARA,New Campaign: AW14  Kids #ZARACAMPAIGN #AW14 http://t.co/RogLU2wfbG http://t.co/1pVVwdCChq
2883,2014-08-04 17:39:44+00:00,ZARA,New Campaign: AW14 Man #ZARACAMPAIGN #AW14 http://t.co/aUr0opGL28 http://t.co/StwHLezQRX
2884,2014-08-04 10:40:49+00:00,ZARA,New Campaign: AW14 Man #ZARACAMPAIGN #AW14 http://t.co/aUr0opGL28 http://t.co/4oOY14kq28
2885,2014-08-01 16:06:39+00:00,ZARA,New Campaign: AW14 #ZARACAMPAIGN #AW14 http://t.co/aUr0opGL28 http://t.co/2jw0qUnbOK
2886,2014-08-01 11:09:03+00:00,ZARA,New Campaign: AW14 #ZARACAMPAIGN #AW14 http://t.co/aUr0opGL28 http://t.co/UcGT7juhKY
2887,2014-07-01 08:51:35+00:00,ZARA,#BELGIUM SALE starts today. ONLINE AND IN-STORE. http://t.co/2cUrt8Bttq #zarasale http://t.co/sx4ALWo2X7
2888,2014-06-21 09:41:18+00:00,ZARA,Welcome Summer #zarasummer #aw14 http://t.co/6V9vgIaEWB
2889,2014-06-20 13:15:08+00:00,ZARA,#CANADA SALE starts today. ONLINE &amp; IN-STORE #ZARASALE http://t.co/9D7zUkpkFn http://t.co/fH1er3bGiJ
2890,2014-06-20 13:14:23+00:00,ZARA,#USA SALE starts today. ONLINE &amp; IN-STORE. #ZARASALE http://t.co/PZ9KE42jwY http://t.co/Dw1wQRtYNx
2891,2014-06-20 06:47:11+00:00,ZARA,#SWITZERLAND SALE starts today. ONLINE &amp; IN-STORE #ZARASALE http://t.co/J1e0ChX6sj http://t.co/cnS7ErgK1z
2892,2014-06-19 08:00:30+00:00,ZARA,#UK SALE starts today. ONLINE &amp; IN-STORE #ZARASALE http://t.co/2qKqpysGGH http://t.co/TBvZq5rRiF
2893,2014-06-19 07:57:54+00:00,ZARA,#IRELAND SALE starts today. ONLINE &amp; IN-STORE #ZARASALE http://t.co/xCmzOLMeJa http://t.co/9t8bhSYTuf
2894,2014-06-17 16:52:42+00:00,ZARA,Pictures Man: latest Edit by Giotto Calendoli #ZARAPICTURES #SS14 http://t.co/TtH7VXpG09 http://t.co/0Db9eTSa88
2895,2014-06-17 11:21:30+00:00,ZARA,Pictures Man: latest Edit by Nathan Williams #ZARAPICTURES #SS14 http://t.co/TtH7VXpG09 http://t.co/7zotQ89hy5
2896,2014-06-16 13:15:43+00:00,ZARA,Pictures Man: latest Edit by Kim Won #ZARAPICTURES #SS14 http://t.co/TtH7VXpG09 http://t.co/7HZucergry
2897,2014-06-16 10:29:16+00:00,ZARA,Pictures Man: latest Edit by Johannes Huebl #ZARAPICTURES #SS14 http://t.co/TtH7VXpG09 http://t.co/RuY4xcqHER
2898,2014-06-13 16:51:23+00:00,ZARA,Pictures Woman: latest Edit by Amanda Brooks #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/4PA7zsVfZl
2899,2014-06-13 14:58:26+00:00,ZARA,Pictures Woman: latest Edit by Hailey Gates #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/gG9eWgNHHf
2900,2014-06-13 10:38:10+00:00,ZARA,Pictures Woman: latest Edit by Taylor Tomasi Hill #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/67jG9S95iG
2901,2014-06-12 17:34:50+00:00,ZARA,Pictures Woman: latest Edit by Sherry Shen #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/Q8E1NW9hmn
2902,2014-06-12 15:16:44+00:00,ZARA,Pictures Woman: latest Edit by Say Lou Lou #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/DUDrYrFD9W
2903,2014-06-12 11:48:22+00:00,ZARA,Pictures Woman: latest Edit #ZARAPICTURES #SS14 http://t.co/ip1hYoNMB6 http://t.co/G63NDnRPiZ
2904,2014-06-07 18:26:54+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14 http://t.co/9R67foxTJA http://t.co/BRCNmWhRA4"
2905,2014-06-07 10:09:23+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/XthOAOIh9I"
2906,2014-06-06 17:01:47+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/Nqlu6Aix3J"
2907,2014-06-06 14:22:27+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/qG5qK4csZq http://t.co/ueKoXdWCqt"
2908,2014-06-06 10:46:17+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/AQeLGasuH7"
2909,2014-06-05 19:04:57+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/SMFApHwRU4"
2910,2014-06-05 17:41:39+00:00,ZARA,"PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/e1IFgwLJNJ"
2911,2014-06-05 15:20:22+00:00,ZARA,"Welcome summer. PLAY project: Woman, TRF, Man &amp; Kids #zarasummer #play #ss14  http://t.co/9R67foxTJA http://t.co/6qCkaruFeu"
2912,2014-05-30 09:54:16+00:00,ZARA,Brothers and Sisters: Edit 3 #zarabrothersandsisters #ss14 http://t.co/S76rcFolGr http://t.co/lNrzgqgymp
2913,2014-05-28 14:17:26+00:00,ZARA,New Edit: Pictures Woman by Amanda Brooks #zarapictures #ss14 http://t.co/kUDAm4vMUd http://t.co/VdHlSPWYmH
2914,2014-05-28 10:10:04+00:00,ZARA,New Edit: Pictures Man by Giotto Calendoli #zarapictures #ss14 http://t.co/xbqEQVYq2d http://t.co/jrDiYo9bVu
2915,2014-05-27 15:44:04+00:00,ZARA,New Edit: Pictures Woman by Sherry Shen #zarapictures #ss14 http://t.co/kUDAm4vMUd http://t.co/oinYDhXuSz
2916,2014-05-27 13:59:05+00:00,ZARA,New Edit: Pictures Man by Nathan Williams #zarapictures #ss14 http://t.co/xbqEQVYq2d http://t.co/rpwm30yEKZ
2917,2014-05-27 10:01:50+00:00,ZARA,New Edit: Pictures Woman by Hailey Gates #zarapictures #ss14 http://t.co/kUDAm4vMUd http://t.co/GTniVlWNXH
2918,2014-05-26 15:35:07+00:00,ZARA,New Edit: Pictures Man by Kim Won #zarapictures #ss14 http://t.co/xbqEQVYq2d http://t.co/usVjwrjSfk
2919,2014-05-26 14:02:43+00:00,ZARA,New Edit: Pictures Woman by Say Lou Lou #zarapictures #ss14 http://t.co/kUDAm4vMUd http://t.co/BX9cLaSMUH
2920,2014-05-26 10:17:57+00:00,ZARA,New Edit: Pictures Woman &amp; Man. Taylor Tomasi Hill and Johannes Huebl #zarapictures #ss14 http://t.co/4eLu97IEwv http://t.co/aKWpIhN2Yd
2921,2014-05-16 10:39:51+00:00,ZARA,Hello Baby &amp; Mini: New Lookbook #zaralookbook #ss14 http://t.co/xPuXnWCwqj http://t.co/cntPueNkT2
2922,2014-05-13 11:19:33+00:00,ZARA,New Lookbook TRF. May #zaralookbook #trf #ss14 http://t.co/eA7qh65tiG http://t.co/ZMPyJFpYug
2923,2014-05-09 14:58:24+00:00,ZARA,Pictures by Giotto Calendoli  #zarapictures #ss14 http://t.co/HyEQPwQLKH http://t.co/MSxggOrKy7
2924,2014-05-08 21:22:32+00:00,ZARA,Pictures by Say Lou Lou #zarapictures #ss14 http://t.co/vlueIXX8kL http://t.co/2efHk0F192
2925,2014-05-07 19:04:58+00:00,ZARA,Pictures by Hailey Gates #zarapictures #ss14 http://t.co/1wUHy5CfDm http://t.co/v22WYJtGI6
2926,2014-05-07 16:41:47+00:00,ZARA,Pictures by Kim Won #zarapictures #ss14 http://t.co/HyEQPwQLKH http://t.co/L1PA0jmbFQ
2927,2014-05-07 10:19:13+00:00,ZARA,Pictures by Amanda Brooks #zarapictures #ss14 http://t.co/Knfnkdde92 http://t.co/CTgSQCbonv
2928,2014-05-06 18:02:58+00:00,ZARA,New edit: Pictures Man. Nathan Williams #zarapictures #ss14 http://t.co/ME9X6rMAjn http://t.co/o6py2yAPsU
2929,2014-05-06 14:47:06+00:00,ZARA,New edit: Pictures Woman. Sherry Shen  #zarapictures #ss14 http://t.co/c88c3mBAhK http://t.co/HzuUJrpnc4
2930,2014-05-06 10:33:22+00:00,ZARA,New edit: Pictures Woman &amp; Man #zarapictures #ss14 http://t.co/fKvxRAQkNF http://t.co/FSg1HncbSl
2931,2014-04-28 16:56:13+00:00,ZARA,Brothers and sisters: Edit 2 #zarabrothersandsisters #ss14 http://t.co/eEfr6CuI1Q http://t.co/NISHHbbPNm
2932,2014-04-25 10:49:27+00:00,ZARA,New Lookbook Man. May #zaralookbook #ss14 http://t.co/vaHaxR56oY http://t.co/H5vBndUxDZ
2933,2014-04-14 10:54:41+00:00,ZARA,Lookbook Kids. April #zaralookbook #ss14 http://t.co/QTOd88Z473 http://t.co/qD440IYQvT
2934,2014-04-10 16:29:17+00:00,ZARA,New Lookbook. Woman April #zaralookbook #ss14 http://t.co/PeXcMyTH1G http://t.co/K4IYWO9EJy
2935,2014-04-07 17:09:31+00:00,ZARA,PICTURES Woman. Edit 2 #zarapictures #ss14 http://t.co/AWuZqoI0zS http://t.co/JUQzdBywfA
2936,2014-04-03 10:48:34+00:00,ZARA,Pictures Man. Edit 2 #zarapictures #ss14 http://t.co/z03bIK55yY http://t.co/bepKdrGinp
2937,2014-04-02 07:32:33+00:00,ZARA,#dear_romania Shop online starts today http://t.co/M6294n8YTF http://t.co/GWYqrfCPem
2938,2014-03-28 09:39:45+00:00,ZARA,In support of #EarthHour the lights in our store windows will remain off on March 29 from 8.30-9.30pm #yourpower http://t.co/xnKNHPPgsW
2939,2014-03-18 11:39:26+00:00,ZARA,New content: #zarabrothersandsisters #ss14 http://t.co/jJ2NTgXDEk http://t.co/aOp5nRKWiq
2940,2014-03-13 18:38:24+00:00,ZARA,#dear_romania. Shop online din 2 aprilie http://t.co/M6294n8YTF http://t.co/XBcylg4YZk
2941,2014-03-13 17:17:24+00:00,ZARA,New content: Pictures Man #zarapictures #ss14 http://t.co/x0QPG6gHbL http://t.co/22TjYBBHok
2942,2014-03-10 17:29:28+00:00,ZARA,PICTURES Edit 1 #zarapictures #ss14 http://t.co/trSYROo5ae http://t.co/HUYXw7nkLK
2943,2014-03-06 17:20:25+00:00,ZARA,TRF Lookbook. Spring #ZARALookbook #ss14 http://t.co/jN7DdICSD7 http://t.co/OvvPMuKQ6e
2944,2014-03-05 07:12:11+00:00,ZARA,#deargreece Shop Online http://t.co/C3tchajWjQ http://t.co/Mteum4jQfp
2945,2014-02-21 12:08:49+00:00,ZARA,Man Lookbook. February #ZARALookbook #ss14 http://t.co/SZbEO9bXk0 http://t.co/yawF5cBSS1
2946,2014-02-14 11:43:49+00:00,ZARA,Kids Lookbook. February #ZARALOOKBOOK http://t.co/Z1fhIuppyb http://t.co/d8Nqb0BIGq
2947,2014-02-12 14:02:23+00:00,ZARA,Spring Lookbook. Woman #ZARALOOKBOOK http://t.co/8YQ1QZSHWs http://t.co/bgi3oxMDEH
2948,2014-02-11 19:26:55+00:00,ZARA,Join us on Instagram @zara_worldwide http://t.co/4mPBGWcSzJ
2949,2014-01-31 17:19:20+00:00,ZARA,Spring Summer 2014 #ZARACAMPAIGN #ss14 http://t.co/LEUQTJv3uH http://t.co/O5xsnfLJae
2950,2014-01-03 08:37:46+00:00,ZARA,#BELGIUM SALE starts today #ZARASALE http://t.co/d5kR26YoDV http://t.co/TsiLJSNoXl
2951,2014-01-02 08:33:54+00:00,ZARA,#LUXEMBOURG SALE starts today #ZARASALE http://t.co/WotzX2BxJJ http://t.co/IRFhxlaDXk
2952,2013-12-27 08:06:43+00:00,ZARA,#NORWAY SALE starts today #ZARASALE http://t.co/K5iGzg91Wx http://t.co/op30Rg8eel
2953,2013-12-27 08:01:46+00:00,ZARA,#SWITZERLAND SALE starts today #ZARASALE http://t.co/tOvFQkIcof http://t.co/K4tM3ZmdFa
2954,2013-12-27 08:00:17+00:00,ZARA,#DENMARK SALE starts today #ZARASALE http://t.co/4Nlz2D4eib http://t.co/KTks2UYr0Q
2955,2013-12-26 14:09:49+00:00,ZARA,#CANADA SALE starts today #ZARASALE http://t.co/NPfFJHWlnZ http://t.co/b2dh8YUBjH
2956,2013-12-26 09:01:31+00:00,ZARA,#IRELAND SALE starts today #ZARASALE http://t.co/tKUTn2n7qD http://t.co/FnN7kV7pvG
2957,2013-12-26 09:00:25+00:00,ZARA,#UK SALE starts today #ZARASALE http://t.co/9GTX7Cnizh http://t.co/VXqbN87oBc
2958,2013-12-20 14:50:09+00:00,ZARA,#USA SALE starts today #ZARASALE http://t.co/w7zqwzsqZB http://t.co/iJ7lSO9chM
2959,2013-12-16 18:52:24+00:00,ZARA,"To know in detail the demanding Policy of Inditex on products of animal origin, click here: http://t.co/JUcRPvwJbH"
2960,2013-12-11 16:22:19+00:00,ZARA,PICTURES Edit 5 #ZARAPictures #aw13 http://t.co/CEwhRF1Bgu http://t.co/S9GY3Lr8UG
2961,2013-12-09 11:55:42+00:00,ZARA,Kids. December #ZARALookbook #aw13 http://t.co/zuXOH44Jku http://t.co/uEzGHHthXI
2962,2013-11-29 03:31:43+00:00,ZARA,USA. Black Friday Weekend #ZARABLACKFRIDAY http://t.co/vDdVkYtDBs http://t.co/gj0PAyCc1x
2963,2013-11-29 03:28:49+00:00,ZARA,CANADA. Black Friday Weekend #ZARABLACKFRIDAY http://t.co/xUjRAOp0vW http://t.co/VFui26QmDW
2964,2013-11-26 11:56:53+00:00,ZARA,In the evening. TRF #ZARALookbook #aw13 http://t.co/CmieXiajX6 http://t.co/8Pa9wQduIK
2965,2013-11-13 11:42:23+00:00,ZARA,Woman. November #ZARALookbook #aw13 http://t.co/2qpaMwRqv1 http://t.co/ceda4RdKin
2966,2013-11-06 11:43:59+00:00,ZARA,PICTURES Edit 3 #ZARAPictures #aw13 http://t.co/dJhz6JGSYA http://t.co/WTQu8ru7yj
2967,2013-11-04 11:51:08+00:00,ZARA,Kids. November #ZARALookbook #aw13 http://t.co/2Gx6f0AQd6 http://t.co/kkLDmzdoWt
2968,2013-10-11 10:48:02+00:00,ZARA,PICTURES Edit 2  #ZARAPictures #aw13 http://t.co/bcpMjSZ9MT http://t.co/f1akouRfaS
2969,2013-10-03 10:48:35+00:00,ZARA,Lookbook October. Man &amp; Soft Wear #ZARALookbook #aw13 http://t.co/K9jND8wBAo http://t.co/XCvfUdPYxt
2970,2013-09-26 17:44:36+00:00,ZARA,ZARA new content #ZARAPictures #aw13 http://t.co/yNblaoothF http://t.co/FqjXzVmHfF
